doc_id	sent_id	text	label
2857	2	\\@清凉2317848381 : 我也是。	0
2858	5	每次来到这里，在湍急的人流中总能够找到一份净土，给予栖息。	1
2859	2	乐视危机集中爆发前，嘉实基金、西部利得基金和华泰柏瑞基金利用二季度乐视网仅有的8个交易日中，顺利清仓出逃。?	1
2860	2	但是对于拍摄还是有很多可供挖掘的地方的。	1
2861	6	\\@善财神 :左下角的手势暗语描述了刚刚候播厅发生的一切  @阿骀	0
2862	1	传说火锅最早的起源就是朝天门的码头，笔者来到朝天门却是为了和夫人一起放风筝。	0
2863	1	四川博物院现有院藏文物26万余件，其中珍贵文物5万余件。	0
2864	11	大殿是当初雍正接见文武官员的场所，改建喇嘛庙后相当于一般寺院的大雄宝殿。	0
2864	12	庭院内有座青铜「须弥山」，须弥山是梵文的音译，意译为「妙高」。	0
2864	14	下面有一圈星象图，是按古代天文观测的结果依次排列的。	0
2865	2	是因为有这样的领悟才有这样的级别。不能因果倒置	2
2866	4	， 台灣女子天團 S. H. E， 將會合體演出 八三夭阿璞 作曲 @阿信 做詞的 &quot;	0
2867	2	水质和沙质 感觉是 不能跟   三亚的亚龙湾相比。	2
2868	6	[2013.02.02] S.H.E演唱會６月下旬在台北小巨蛋起跑，海外已排12場。	0
2868	7	S.H.E代言TOP GIRL５年，月底畫句點。	0
2869	4	BS. 奥运 2012伦敦奥运会将于北京时间28日凌晨开幕！	1
2870	1	从朝天门到了长江边，趟江水，看夜景，还有露天KTV。	0
2871	2	这里夜晚时的“夜市萤火”就是束河八景之一。	0
2872	6	二十年前中国优质公司就已经把财务管理作为公司管理的重中之重了。	1
2873	8	【大合唱:除夕就算啦，算啦，除夕就算啦】	0
2874	3	第一道门飞来峰造像门票45元钱，它捆绑了永福寺和韬光寺。	0
2874	4	这两个寺院是从灵隐寺往里走经过灵隐寺大门。	0
2874	5	一般游人游玩了灵隐寺后，有多一半游人不再往里走去永福寺。	0
2874	8	这两个寺庙是沿着山路一直往山上走。	0
2874	9	飞来峰造像门票就捆绑了这两个寺庙。	0
2874	12	所以把它提出来单独再卖票。	0
2874	13	看着灵隐寺的门票才30元钱，实际上你进入第一道门飞来峰造像的时候已经交了它45元钱。	0
2874	14	里外里的票价是75元钱。	0
2874	18	再说灵隐寺门票的叫法。	0
2874	19	人家出家人不爱钱财，叫门票多俗。	0
2874	41	他是中国十大古寺之一。	0
2874	42	始建于东晋，距今已有1700年的历史了。	0
2874	43	大殿的匾额“云林禅寺”是康熙南巡时赐名。	1
2875	1	长痘滴银不能吃辣。还不让喝咖啡555555	2
2876	5	@EXO-PLANET直播室  @EXO-PLANET直播室	0
2877	1	公司新闻：1)康得新：控股股东拟增持至少5亿元，三机构席位抛售逾1亿元；	1
2877	4	4)起底乐视非上市体系贷款明细：累计偿还160亿，欠款金融机构138.5亿；	2
2877	5	5)超华科技：上半年净利润同比增长超9倍；	1
2878	7	\\@平安anson :涮羊肉走起，晚上唱起！	0
2879	1	泥~~~~~~~~~~~~~~~~~~~~~~~~~~玛~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~啊~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~	2
2880	2	我了个去！我要去找回音逗他去！太萌了啊！	1
2881	16	今天，站在这片土地上，更多的是感慨和叹息！	2
2882	1	两任民国总统的地盘，建筑很有点情深深雨濛濛的感觉。	0
2883	2	【关于“中国联通?3G时代跟沃走?2013’张家口首届网络春晚”节目评选结果的公告】	0
2884	1	因为曼听公园在修缮，我们没有选择白天参观，而是选择了晚上的篝火晚会。	0
2884	3	所以我们4点到门口取票后，又在附近溜达了2小时，6点才进公园。	0
2885	4	关于黄灯——深圳警方已表示暂不对闯黄灯处罚。	0
2886	1	牛哥你回美国了啊？对中概了解更深了吧，嘿嘿。	1
2887	3	4岁5个月4天 正看湖南卫视的春晚，闺女突然这样站在了我们面前，我我我我我我……	0
2888	1	滕王阁门票50 进去后慢点把票扔掉哦，上楼还要验一遍。	0
2888	2	滕王阁一共有五层，最顶楼有歌舞表演根据时间段演出。	0
2889	3	钻石联赛伦敦站，刘翔预赛13秒27，梅里特预赛13秒14。	0
2890	1	王亚平(1978-)，空军上尉军衔，能飞四种机型。	0
2891	3	本月20日起，我市10个路段将封闭施工。	0
2892	1	总统府是必去的，西式的办公楼，中式的庭院。	0
2893	1	我要坐飞机，一下子就到家了！快去买票，我在这等着你	1
2894	1	过来喝两杯二锅头，贝岗新开一家烤鱼，回来带你吃	1
2895	1	你的工作是天天每时每刻趴电脑上吗？总看到你在线	2
2896	2	我当年没还的那把钥匙不知道还打不打得开那个门。。	2
2897	2	正面登陆阳江，坐在落地窗前赏风赏雨赏黑昼!	1
2898	2	北京时间7月31日凌晨，2012年伦敦奥运会产生体操项目的首金。	0
2899	2	不错呀。我中午吃的饺子。不过不是自己包的	1
2900	7	据记者向中国台北国际奥委会核实，这种说法属错解和揣测。	0
2900	8	国际奥委会19日召开的会议只是听取7个奥运候选项目的陈述。	0
2901	1	你是吃饱撑的吧，有教外人蹭自家老公的吗？	2
2902	4	CCTV已经从CCAV变成CCGV.......	0
2903	2	我也是阿。可是事实已经快要把我逼成了别样了。哎	2
2904	5	人称“呼麦女王”，是内蒙古仅有的三位唱呼麦的女生之一。	0
2905	1	五色海就在牛奶海的上方，走20分钟左右。	0
2906	1	一侧是大栅栏、一侧是鲜鱼口美食街，前门大街的老店不多，大部分还是在大栅栏里。	0
2907	1	because of you.......!!  @今日话题	0
2908	2	就是开了账号从来不说话的.也就是不登录的了..	2
2909	2	我跟同事家打麻将手机没信号不是退了~到底是谁呀	2
2910	1	呀。这个你也会啊？之前有人做的是罗志祥的呢。	1
2911	2	恩恩恩本来也就是去玩玩的啥时候回来母校看看哇？	1
2912	1	只走了一小段，没有看见大片的荷叶，但是看到路边很有杭州风味的石头。	1
2913	2	哈哈哈，我妈也以为你是，亲弟撒，彼此彼此	1
2914	1	估计这个成天胎盘来胎盘去的傻逼早拉黑你了	2
2915	4	岛上租个电瓶车环岛，去海边看日出日落，简直棒极了。	1
2916	6	@大侠Bella @神秘苹果绿 @盛韵国祥  @央视综艺	0
2917	2	\\@Blessed_Joyce :这两人超配的！	0
2918	3	@viviennealan  @大麦摇滚	0
2919	1	南昌城的象征，没去过滕王阁就不能算去过南昌。	1
2920	2	红灯区的嘛！这就是我几乎不走杨柳街的原因。	2
2921	3	\\@张砰砰THADE :然后一看是老外马上就怂了对么？	2
2922	1	路过杜甫草堂北门和昨晚吃火锅的川西坝子草堂店，再经过浣花溪公园的北门，就看到了四川博物院。	0
2922	6	听志愿者讲解完，我们又回到二楼，去张大千书画馆。	0
2922	8	张大千临摹敦煌壁画200余幅，四川博物院收藏了183幅。	0
2923	8	庚宝以一身龙袍造型亮相，在《除夕的传说》中扮演“年”。	1
2924	2	\\red255\\green255\\blue255;	0
2925	2	那个不算大厨这种，不然还有很多下馄饨的呢	2
2926	2	我昨天下了，就没看见。香辣蟹，我总觉得没得吃	2
2927	2	这个宇航员的画面顿时有2001 Space Odyssey的即视感~	0
2928	1	虎丘是游客到苏州必去的一个景点，没有原因。	1
2929	6	原文评论[169]转发理由:回复@LeonLyman:我认为风险管控属于银行自己的判断，他就认为你的还款能力下降，这里并没有一个固定的标准，公司倒闭了或者经营不善，这是一个潜在的负面影响，银行完全有按照自己认为的理由来授信的权利	1
2930	3	照片摄于：我的文化部春晚工作日记：（一）	0
2931	5	以第28届奥运会来看，中国队平均“ 文章详情 1	0
2932	2	#乐视#乐视信用卡事件1，信用额度是浮动的，依据各方面信息计算的来，原po当年申办是通过公司渠道，也就是乐视是他额度很大一部分担保，那么乐视出现各种违约，招商告到法院，冻结资产，乐视很可能已经上了黑名单，这个临时调整额度是完全可以的。	1
2933	1	阿里山，很小时候就知道地方，本来以为阿里山和日月潭是在一起的，长大了才知道是两回事，山是山，潭是潭。	0
2934	2	三星堆和金沙古遗址出土的青铜器；	0
2934	3	万佛寺（一千八百年的古刹，毁于张献忠祸）遗址出土的石刻造像；	0
2935	1	这么大半夜的除了鬼能看到，人估计是看不到的	2
2936	1	故宫，个人感觉和电视上看的一模一样，就是比电视里人多。	1
2937	1	\\@憨丷妮子 : 回复@弗尔梅洛 :轮的就是你！	0
2938	1	经视也在做保姆节目嘛？？我在广州就做的心水保姆	2
2939	2	还没要飞的迹象，一部叶问看完了，哦对，还少个2	2
2940	2	城管不是来自民众？红十字不是中国人？随机挑选的。	2
2941	1	买了灵山大佛+鼋头渚的联票，火车站坐88路2元从起点坐到终点，到了景区凭身份证换票。	0
2941	5	随后沿转经廊走了一圈进入五印坛城，一层层的酥油灯，还有壁画、木雕、唐卡。	0
2942	2	金乡电视台，焦点访谈》昨天的话题赵本山确定退出蛇年春晚，你怎么看？	0
2943	3	但他会在内布拉斯加州的家中收看邢延华的比赛。	0
2944	1	加不过来，累死那些编辑，不过普通用户有星星你看过么	2
2945	3	现在也是上海的地标之一，到上海必去的景点。	1
2946	3	一个当了国母，一个牵涉远华案销声匿迹了。	0
2947	2	哈哈哈，来这边蹭饭，徐泽没空，我们有空嘛	1
2948	1	年龄只是一个数字，你的脸上永远洋溢着十八岁！！	1
2949	2	你和赶紧的把事儿给办了，我就带一个给你们去瞧瞧	2
2950	1	席酉民，我用臭脚丫踩踩你，你也记得回踩哦。	1
2951	4	《直通春晚》收视提醒：时间：今晚21：00 收看方式：电视频道CCTV3；	0
2952	1	也许我们爬山的路还不够，总之我感觉峨眉山风景一般。。。。。。。	2
2953	2	\\@吴虹飞 : 接下来她们回去北京，25日周四，在@麻雀瓦舍 演出，还有其他地方。	0
2953	4	门票:100元(指定啤酒一杯)所有啤酒买一赠一@吴虹飞	0
2954	1	靠，哪有功夫宿醉，就是一部工作的机器人。	2
2955	1	现在是10支以上4.5了，这家太会做生意了	2
2956	4	从银川新月广场坐旅游专线，每天上午9点一班，9点半一班，8元，1小时多一点点到。	0
2956	5	如果住在银川鼓楼附近的话坐28路到新月广场下，下车右手50米就是旅游专线车站。	0
2957	1	漓江位于广西壮族自治区东北部，属珠江水系。	0
2957	4	至平乐三江口与荔浦河、恭城河汇合后称桂江，继续南流在梧州与西江汇合，全长437公里。	0
2958	8	"@每日文娱播报 @BTV文艺频道 @北京卫视 """	0
2959	5	6月10日 15：00-21：00 | 39元 |	0
2960	3	融创介入主导乐视之后，收购了万达文旅项目，双方约定将在电影等多个领域进一步全面战略合作，无论是对万达，还是处于危机中的乐视都是非常非常有利的。	1
2960	8	原文评论[28]转发理由:个人认为:乐视和万达合作，目前最好的方案，是双方相互参股，乐视认购万达电影，万达商业接盘乐视部分股权，这样乐视与万达的品牌都能保留，又能达成深度合作。	1
2961	3	昨天，国考报名第三天，已有20万考生加入“战局”。	0
2962	2	是嘛？来读书还是工作还是旅游？好消息呀！	1
2963	2	外面一堆推销烧香的，还有一条测字算命的街。	0
2964	2	你去健身房是花钱，你来我家干活我给你钱，怎么样？	2
2965	5	原文评论[9]转发理由:VC们不投，贾跃亭自己投，没有钱投，就借贷、股权质押等非常手段，一旦线断了，资金链就崩了//@周振华价值投资:去年融创150亿资金已经付了，还没解决问题，贾跃亭这是借了多少钱啊，之前乐视股票减持和抵押已经三四百亿的资金了。	2
2966	1	莫斯科中华文化艺术展取得圆满成功，做客人民网分享俄罗斯之行盛况感谢人民网，感谢记者华迪姐姐回到祖国的怀抱，虽然北京雾霾严重，但还是很亲切的[国庆65周年][带着微博去旅行]	1
2967	2	最终结果我还要倒贴1980包了电信他娘的一年	2
2968	2	文革等于社会主义？你真是气死他老人家了！	2
2969	4	愤青警务人员的丰田啊本田啊连冒看见你们砸把	2
2970	6	哈哈哈哈哈哈像不像..._(:3」∠)_	0
2971	2	去的时候到处在修，儿子们的拍照地已经不能下去了。	2
2972	2	哈哈哈，那要么我带你一道去，带了熊猫看功夫熊猫	1
2973	6	我怎么也想不起那小品的题目了，有谁可曾记得？	0
2974	3	北京时间7月31日，伦敦奥运会游泳比赛进入第3天的争夺。	0
2975	3	去到的时候在下雨，下雨也别有一番滋味，就是有云海那！	1
2976	1	总统府的历史可追溯到明初的归德侯府和汉王府，清代被辟为江宁织造署、两江总督署等，清康熙乾隆南巡均以此为行宫。	0
2976	2	太平天国定都天京(今南京)后，在此基础上扩建为天王府。	0
2977	1	【网友自制2014放假表 比今年多10天】	0
2978	1	在广场的中心还嵌有一块表示拉萨海拔高度的标志牌。	0
2979	2	那个不就是皮蛋+豆腐，放点生抽放点醋嘛？	2
2980	6	四、劳动节：4月29日至5月1日放假3天。	0
2980	7	五、端午节：6月22日至24日放假3天。	0
2980	8	六、中秋、国庆节：9月30日至10月7日放假8天。	0
2981	2	今天在看听到这一说。道理是有，但片子实在是搞…	2
2982	1	咱们和人家没法比。咱们只顾抢盐，听风就是雨	2
2983	5	5)潞安环能上半年净利大幅预增，受益于煤炭去产??	1
2984	2	我又醒了！醒了就习惯性刷微博！你怎么也不睡？	2
2985	1	虽然是复建的，但还是名声在外，去武汉旅游必去之处。	1
2986	2	哎，书最后就是退回来的两部了，我手头也没有	2
2987	1	"""转发微博  @穗星昌岗街道家庭综合服务中心"	0
2987	4	"@广州穗星社工 昌岗社工动态 话题详情 3 """	0
2988	4	再买一张机票，被自家小狗吃了&quot;	0
2989	1	在增城读书的时候来过这里。	0
2989	3	我坐过最贵的公交就是在这里坐的，一趟25元。	2
2990	3	据统计，2013年度“国考”招录人数为20839人，招考职位达12901个。	0
2990	4	据央视现场报道，此前报名人数为150万，参加笔试的考生有111.7万名，实际参考人数占报名人数的74.5%。	0
2991	2	@虎扑足球 梅西生于1987年6月24日。	0
2992	2	5月25日，丹麦队1-3不敌韩国队，丹麦队结束了2012年汤杯比赛，而皮特-盖德则结束了整个职业生涯的汤杯之旅。	0
2993	2	啊哈学校门口就看见回家就没看见咯~！嘿嘿	1
2994	4	而关于该台词是否经过彩排，却陷入罗生门。	2
2995	2	,柱子，你今天bean pole了没~~	0
2996	2	2013年国考申论真题（省部级以上）word打印版.doc&quot;	0
2997	2	虎丘塔则称为中国的比萨斜塔，隋朝的建筑啦，国内也不多见。	1
2998	2	\\@开屏朱力 : 实在太牛叉，不知道是不是蒙的  @新浪体育视频	1
2999	10	[笑cry]再过几年，媒体还是媒体，他却不再是总统了！	2
3000	4	@Justin_子恒  @-ChrisT_ 终于知道曼联那段跳舞的片段出自哪里了！	1
3001	2	我唱得过张敬轩啊环球的人你听到了吗求签约	1
3002	2	毛气，一色的靠垫也成这样，这世界越来越多的不负责任	2
3003	1	【內地“最严交规”实施 “闯黄灯”最争议】	0
3004	1	没有丽江古镇商业化，很安静，很有文艺气息。	1
3005	2	是没有饭吃啊！附近又没有饭馆啊！没办法啦！	2
3006	2	台北纯k派对,最给力的是那个麦,看我刚才发的麦照	1
3007	3	伦敦市长约翰逊日前与30名志愿者身着制服，首次在公众面前亮相。	0
3007	5	毫无疑问会让志愿者成为奥运会的靓景之一&quot;	0
3008	1	冬天在曲院风荷看残荷，是一件考验人艺术修养的事情，所以有人不多。	0
3009	2	2009年，随着新馆落成，由四川博物馆改称现名。	0
3010	2	去有海的地方,再穿上一条长长的裙子,裙舞飞扬很美的	1
3011	2	北丐洪七公：靖儿阿从今天起我教你一套降龙十八掌吧！	0
3012	2	中国国情，几千年文化沉淀下来，并非一朝一夕。	1
3013	1	弱弱的问一下哦，那个里面到底有些什么啊？	2
3014	2	嘿嘿，答对一半，但是没有说明是来自哪本书哦	1
3015	6	乒乓球女子单打，李晓霞、丁宁分获金银牌；	0
3016	1	没气场！下次让丫讲着一口长沙味的普通话离开！	2
3017	6	全国人大常委会办公厅特约研究员王锡锌在《新闻1+1》节目中透露：我国公款吃喝一年19000亿。	2
3018	1	19号的，跟我的档期冲突了。你跟我的经纪人商量吧	2
3019	1	在东方福邸看到季总您了，进来前先喝了杯咖啡哦，嘿嘿	1
3020	2	LeBron 9 Low “USA”会成为詹姆斯梦之队上脚战靴么？	0
3021	5	看春晚的标配难道不是一边啃鸭脖一边 吐槽吗？	1
3022	8	历来琴谱中常常把《龙朔》与《龙翔》互相混淆。	0
3023	3	\\@葱头坨坨 :这几天一直哼尘埃啊。。	0
3024	1	冷凝壁挂炉,公公家的坏了，快点中个冷凝壁挂炉吧。	2
3025	1	堪比美国66号公路的一条路，全长130多公里，延途有很多的景点。	1
3026	2	——看到蓝色的天空之旅的博文《端午节的粽子是白癜风的克星吗？	0
3027	6	@劉嘴兒 对 @王珞丹 提问:今年你參加春晚的開場有沒有很緊張?	0
3028	2	恩恩、嘿嘿真是久等啦回去咱们还得拍照去呢。	1
3029	4	_(:3」∠)_（via@动态图工厂 投稿）	0
3030	3	我有一只风车仔......仲记得我地细个阵既儿歌嘛？	0
3031	3	堪比春晚、西游记、以及湖南台的《还珠格格》。	0
3032	9	2月9 号18：00， CCTV-15。	0
3033	2	\\@kevinshow :选了这门课~	0
3033	6	英国MOOC平台Futurelearn.com首门课程本周上线，课程THE SECRET POWER OF BRANDS由 东英吉利大学提供。	0
3034	1	转发了财经早餐的微博:【乐视控股回应贾跃亭卸任法人代表：只要给乐视时间肯定会还钱】[费解]针对#贾跃亭不再担任乐视法人#一事，乐视控股相关负责人回应称，乐视绝不会欠任何债权人的钱，包括金融机构，包括供应链，只要给乐视时间，肯定都能够完满偿还。	1
3035	2	不仅收到@dylete @Wlyze_Ngai 的电话，而且最后晚上宵夜的时候吃了@Wlyze_Ngai 出品的蛋饺！	0
3036	3	@王南方 赵忠祥儿子娶倪萍表妹 曾几何时男看&lt;	0
3037	1	我还没有见过你的卷发,去做个造型看看吧~~	1
3038	5	对了，这个遗址是马厂-四坝时期的一处铜冶炼遗址。	0
3039	6	三个国家的女生，你认为男嘉宾最终会选择谁呢？	0
3040	1	郝云出来的时候，我妈问我：郭德纲今年改唱歌啦？	0
3040	7	|2014马年春晚《群发的我不回》 2014马年春晚《群发的我不回》 播放 335	0
3041	1	阳光、微风、青山、白房、绿草甸，美得就像是在油画中。	1
3042	1	我日啊我弟弟还让我提个2我要打他天灵盖！	2
3043	4	\\@ID被永封的月叔 : 23333333333	0
3043	8	\\@CoffeeNo加糖 :李咏已毕业	0
3044	1	离惠州市博罗县城35公里，与增城、龙门两县接壤。	0
3045	1	擦她醒了就去书房看书了我是睡是醒有什么关系啊……	2
3046	2	我也觉得可能是套牌车，还可能是临时工干的。	2
3047	5	原文评论[1]转发理由:华策影视称乐视欠债3.68亿收回部分剧目重新发行http://t.cn/R9AlQGm	1
3048	2	湖南妹子易思玲 夺得金牌，这是本届奥运会首金，也是中国代表团首金。	0
3049	2	十分非常很有道理。看来这个建议我要马上告诉老婆。	1
3050	3	我们从桂林漂流到阳朔，会经过一些小村，有很多老外已经租了几十年了做民宿	0
3051	1	希望再给乐视一年的时间去卧薪尝胆，真正的练好本领再战江湖，至于老贾该咋的咋的吧，上市公司股份不要全卖光，留一百亿足以。	1
3052	3	\\@謝振軒LucasFansClub :已經11年了...	0
3053	4	（点击图片进入下一页）还有一周的时间，就是春节了。	0
3054	1	你还不知道我玩儿最靠谱啊，这我老本行，嘿嘿	1
3055	2	因为人家私事儿嘛你身为经纪人应该只管公事的亲。	2
3056	1	国情不同，他们的官是仆人，我们的官是主人。	0
3057	4	苏菲·玛索 Sophie Marceau 上春晚了！	1
3058	7	10月16日~11月15日08:00~17:30;	0
3058	8	11月16日~2月28(29)日08:00~17:00。	0
3058	9	地铁乘坐南京地铁2号线或南京地铁3号线至大行宫站。	0
3058	10	从南京火车站乘坐 201、202、3、29、44、51、65、95、163、30乘坐5、25、55、80、9路公交车在新街口或大行宫(大行宫北站)下，穿过南京图书馆也可到达。	0
3059	3	我想到了一句话，有关系就没关系，没关系才有关系！	2
3060	2	满满的意式建筑，漫步其中，那么一刹那会让你感觉你是在意大利。	1
3061	6	第7、23、32、77、123、177、207、232、277。。。	0
3062	1	似乎没有购买简体版的理由了，本来已经准备去买了！	2
3063	1	大概给它吃多了，最近一直在给他吃自己炖的牛肉~	1
3064	1	进门票40，门口有人觉得牌子让你扫码买票38元/人。	0
3065	1	当初我们还有个早期实体版的微博本…记得不？	2
3066	2	我考，你不能说话不算吧？骗小孩儿呢？告你妈去	2
3067	1	等我开学了我就会回的~反正浪浪它也不想我~	2
3068	1	翠湖位于昆明市中心地段，因其八面水翠，四季竹翠，春夏柳翠，故而得其名。	1
3069	9	Please do not re-upload.] 播放 102	0
3070	2	東至羅山路，南至龍陽路，西、北瀕臨黃浦江。	0
3071	1	逛厌了苏州园林和古街，虎丘是个必去的景点。	1
3072	3	\\@阿迪达斯足球 :那些年贝克汉姆穿过的猎鹰，那些年我们追梦的记忆！	1
3073	3	如果能把贾跃亭手头的其他股权逼出来，融创中国估值又要翻一倍。	1
3074	1	深圳卫视今晚没播阿阿阿~我看不到看不到看不到~	2
3075	4	像下面这些照片就是在杨梅竹斜街拍的，这家老北京炙子烤肉馆在廊坊二条胡同。	0
3076	3	镇馆之宝是张大千的画作，但是我们不懂画，所以没有听这个	0
3077	1	爆笑广西春晚，笑湿我了http:\\t.cn\zYMvVvO	1
3078	4	\\@田乃吉 :取消打假球的运动员比赛资格，完全应该！	0
3079	2	从桦皮岭至沽源一路有农田，草原，桦树林，还有风力发电。	0
3080	2	我晕死、我又把微博发到人家的评论上了。这个新版	2
3081	5	赛龙舟、吃粽子...还有万象城＂画龙舟Diy活动＂！	0
3082	6	\\@雪域仙缘 : 我们一直以为是受的雌孔雀开屏了！	0
3083	2	https://zhuanlan.zhihu.com/p/31333932	0
3084	1	\\@北京刘柠 : 分三次，看完了第三集。	0
3085	1	到时张远涛肯定去，我们三一组。学工处估计个别人吧。	2
3086	1	北京雾霾这么多公众人物竟然恬不知耻发微博调侃而不是呼吁大家保护环境有没有底线！	2
3087	6	特別感謝總編舞師 @kinkokoo 及一眾導師們！	0
3088	1	还早类！到时候记得在微博上爆料一下下啊！	1
3089	1	"拉市海位于丽江县城西面10公里处的拉市坝中部，是云南省第一个以""湿地""命名的自然保护区。"	1
3089	9	骑马从束河古镇到拉市海的参考费用在80元左右。	0
3090	2	，年初一看江苏卫视春晚.......你懂得！	1
3091	1	南山旅游区是以佛教文化为主题的旅游区，而海上观音则是南山旅游区的标志之一。	0
3092	2	土楼除能防范之外，还有防火、防震、防兽和通风采光等作用。	1
3093	2	咱踢球是业余，看球可就不值当了，哈哈哈，	1
3094	3	$上证指数sh000001$【乐视控股：正在核实贾跃亭夫妇资产被冻结一事】今天下午，有媒体称，贾跃亭夫妇及乐视系3家公司的12.37亿资产于上周被司法冻结。	2
3095	1	一早十点左右到，听闻十点半有人工讲解，哪怕已经下载了官方讲解APP，也等到人工讲解开始才进入主题。	0
3096	2	看见没。让我管好你呢。没事别乱把自己的照片乱放	2
3097	2	我还是跟风买了两瓶酱油，但是我觉得买榨菜更靠谱。	1
3098	1	阿里山，以前在课本上看到，这回真的来到了阿里山。	0
3098	2	阿里山有很多的神木，所谓神木就是有好几百年以上树龄的树木。	0
3099	2	（转，being young，@YOHO有货 ）	0
3100	1	还涨？英超伦敦球队里面，切尔西上座率本身就不太高。	2
3101	1	到南昌，不去滕王阁，等于没有到过南昌，站在上面，四周一览无余；	1
3102	2	从中山陵景区回城的路上，去转了一圈，一个多小时的时间，经历了短暂的历史。	0
3103	4	微软这款Xbox 360捆绑包，包括Xbox 360主机、Kinect和无线手柄，三者机身上均绘有英国米字旗标志，将于5月25日和另外一款纯白色Xbox 360 64GB捆绑包一起发售，另还附送3个月Xbox Live金牌会员。	0
3104	4	如果有大行李箱，就放在指定位置，很安全。	1
3105	1	#起去看月全食#说好的月亮呢[月亮]这是我拍到的！	2
3106	1	我的勒布朗8来了！你下星期等着看我暴扣吧！	2
3107	1	人人上看到temple run真人版，瞬间觉得碉堡了。。。	1
3108	2	挨踢的。你和小金是同事啊。我和他同天到公司报道的	2
3109	4	《我为祖国喝茅台》演唱者：中石化广东分公司总经理鲁广余；	0
3109	8	集体舞《还要收一万年》表演者：各公路收费员。	0
3110	2	端午节3天假期，太远的地方去不了，近的地方又不知道往哪去。	2
3110	7	随着端午节假期的日益临近，出行旅游的计划也已经渐渐进入准备的队列。	0
3111	1	你试试，文怡教的，只不过她是黑豆，我用的黄豆	1
3112	2	两年前的房子，终于让去领证了，还要补交税款	1
3113	5	江苏卫视腾讯微博官号21日发布消息，赵本山已确定加盟江苏春晚。	1
3114	1	是的，一个小时以前我去超市买水的，没看到	2
3115	1	妞。没看我写的东西吧。这明明很浓的眼妆的哇。	1
3116	1	端午节计划：学习、游泳、休息、带娃、电影	0
3117	3	“才知道人世间有这般滋味，也不枉到江南走这一回。	1
3118	5	有2004年雅典女排姑娘时隔20年再圆奥运金牌梦；	1
3119	1	中国政法大学的一帮子叫兽，正在做着依法治国的迷梦。	2
3120	1	南京的必去地方，当时蒋介石就是在这里办公，最后被逼去了台湾。	1
3121	1	恩恩，可能是啵，那我喊个帅哥克陪你算了。	1
3122	8	\\@lambox : 转发微博  @春晚视觉2011 《春城晚报》	0
3123	2	\\@无奈的Man桑 :王皓在奥运会上到底有没有拿过金牌？	0
3124	3	【中国第28枚金牌！蔡赟\傅海峰夺得羽毛球男双金牌】	0
3125	2	正面也是雷诺，里面RAV4上一版抄斯巴鲁森林人，现在是正面本田，侧面雷诺。	1
3126	1	树枝上看见一坨白的你不说真的不晓得是白鹤	2
3127	2	贾跃亭所持公司股份被全部冻结其实乐视贾跃亭骗局的败露，最应该感谢一个人，不是感谢银行，虽然是银行动手查封、冻结，导致多米诺骨牌倒下，引发了系列危机，最该感谢的就是证监会主席刘士余，因为他在今年年初颁布了严格的定向增发新规，导致了贾跃亭无法继续讲故事，??	2
3128	2	秋末的台风季节里，一场中到大雨不期而至。	0
3128	5	第二天则是晴空万里。	0
3128	7	此外，普陀山还有那无边无际的沙滩和永不止歇的潮声……	1
3129	1	不好好读书你在这干嘛？不是还要帮我军训吗	2
3129	2	昨晚做的梦让小爷久久不能忘啊...女王有介绍嘛	1
3130	5	贝克汉姆将于22日上午9:00从北京乘专机飞抵青岛。	0
3131	1	看了这丫的头像让人想起宋山木，但阴骘犹有过之。	2
3132	1	守护。。我给你打个电话你给我来瓶绝对呗。	1
3133	1	去的时候正值金秋十一，气候宜人，风景秀丽，非常适合拍照片，每步皆景，仿佛漫步在民国的时光里。	1
3134	2	唉！谁知道这么不靠谱呀，只能先绣花打发时间了	2
3135	1	我们到丽江之后，当天下午就在丽江古城租了辆自行车，骑行去往束河古镇。	0
3136	1	发表了博文 《当姚明坐在场边》 - &amp;	0
3137	1	那你怎么喷满屋子了，真是的。谁规定狗不能吃人食	2
3138	2	有车的人无品，交通协管员不做事。不可能不塞！	2
3139	1	2012湖南春晚奥尼尔采访中，奥尼尔跟吴昕贴了一下脸，奥尼尔脸白了半边！！！	2
3140	3	全称“色拉大乘寺”，藏传佛教格鲁派六大主寺之一。	0
3140	4	位于拉萨北郊3千米处的色拉乌孜山麓，周围柳林处处。	0
3141	1	你宝钏姐苦守寒窑18年，一直等你回来呢。	1
3142	2	你这种孩纸啊，是不会了解的，也就会这样贱格一下了。	2
3143	1	灵山大佛（车程50分钟）。	0
3143	2	途中经过“梅园”，花1个小时浏览一下，这是荣毅仁的父亲荣德生，荣氏家族的私家花园。	0
3143	3	到灵山大佛，看“梵宫”，看“九龙灌浴”、抱“佛脚”。	0
3144	13	当旅游大巴 一行驶进华山景区的时候，我们就被眼前的景象镇住了；	1
3145	1	中国古代四大名楼之一，虽为后重建，但站在楼上看长江与长江大桥，感觉特爽。	1
3146	1	我认识给她拍照的摄影师，哈哈哈，怎么啦？	1
3147	3	\\@北冥乘海生 :当块臭豆腐下点饭呗！	0
3148	9	端午节：Dragon Boat Festival或Double Fifth Festival……	0
