doc_id	sent_id	text	label
1184	4	据估算，节目结束时她平均约0.76秒转一圈，假如一直这个速度，从八点到零点她将近转了19000圈！	0
1184	6	如果是地球转这么多圈相当于过了半个世纪。	0
1185	1	病大发了，哈哈哈！刚开始看得时候名字是陈	1
1186	1	离双廊20公里左右是另一个小镇---挖色。	0
1187	7	\\@上吧军医 : 唧唧唧唧唧唧唧ˊ&lt;	0
1188	3	再也移不动脚步，仿佛穿越了时空的雕塑一般。	1
1188	6	而那些曾经也在这里工作的男人们，在花园里紫薇花下喝下午茶的女士们，却随着历史被人们淡忘。	0
1189	4	据大河网 飞人博尔特北京奥100米决赛跑了9.69秒。	0
1190	5	第一层，先为国民政府文官处，后成为总统府文书局的办公室。	0
1190	6	第二层是总统、副总统办公室。	0
1190	7	朝南的这间是蒋介石的办公室，朝北的这间是副总统李宗仁的办公室。	0
1190	8	第三层是国民政府会议室。	0
1190	9	楼前两棵雪松，是国民政府主席林森手植，树苗从印度进口，价格昂贵，以寸计金。	0
1190	10	右侧的那颗已于2011年枯死。	0
1191	5	原文评论[35]转发理由:回复@中医孙化银:我还是偏爱中小板，神创肯定也有黑马，看眼力了，至少对乐视不该那么悲观//@中医孙化银:创业板和主板都在搔首弄姿吸引资金，司令看谁会胜出？	1
1192	6	8月1号下午16点中国男篮将与俄罗斯队交手。	0
1193	1	【11月3日，刘翔在井冈山参加备战里约奥运会动员大会】	0
1194	3	\\@Bian白傻蛋V :oh gapsong~	0
1194	8	\\@国民男神边伯贤i :gapsong	0
1194	9	\\@Dawn_泰迪鹿 :gapsong	0
1195	1	您这哪里是去旅行购物，完全是去出大片的啊……	1
1196	1	事实上，为了让融资文件上版权储备一栏的数字变得好看，乐视体育的版权签约速度极其惊人，决策人只有于航和雷振剑两个人，“什么决策委员会，在这边就从来没有过，雷子（雷振剑）根本不看文件，到后来，就于航一个人定。	2
1197	1	因为中午才进去，所以我们的第一站直奔餐厅。	0
1197	4	但在景区吃，就肯定会这样的。	0
1198	1	什么情况？姥姥力宏发生了什么？疼逊作了什么？	2
1199	2	不出意料，公园里面很多闲逛的人，风景刚好而已。	1
1200	1	沙漠门票每人220元，我们是提前在携程上预定，现场支付的，每张票200元。	0
1200	2	沙漠越野车24小时3000元四个人，第一天下午一点左右进沙漠，第二天上午九、十点出沙漠。	0
1200	5	十一期间游客多，不能自己挑车。	0
1200	8	2015年十一期间1800元一晚。	0
1200	17	第二天早上七点前师傅会到大本营来接我们去看日出，看完日出就准备出沙漠了。	0
1201	1	姐姐也是金牛的，我身边金牛的人还不少啊。	1
1202	1	在规劝一个最爱的人自杀，我抢过去全吞了。	1
1203	2	嘿嘿，我说真的，我才发了工资请你吃顿饭又撒子嘛？	1
1204	1	哇靠，我才发现，光旭拿得不是话筒是啤酒瓶啊！	1
1205	1	事到如今，我能拿得起放得下的，好像除了筷子，还有笔	2
1206	2	沿着两岸行走，时不时走进园子里，时不时走进故事里。	1
1207	2	有时候不知不觉的就会走到一个地方比如朝天门广场。	0
1208	2	04年来过一次，儿子今年12岁，带他同游。	0
1209	1	从老特拉福德到伯纳乌，从玫瑰碗到圣西罗，再到最终的王子公园。	0
1209	6	when we stand together	0
1210	2	馆内分遗址馆和陈列馆！	0
1210	3	金沙遗址是三星堆遗址的延续，所以很多出土的文物和三星堆出土有很多共同点！	0
1210	4	甚至金沙遗址出土的太阳神鸟被选为中国文物遗产标志！	1
1210	6	因为之前在南博举办的时候已经看过，所以这次就粗略的看了看！	0
1211	6	对于奥运羽毛球女子双打小组赛末轮中韩的疑似“默契球”，国际羽联表示将进行调查。	0
1212	5	@青年考古學生 @中国考古网 @中国文物网 @汉唐网 @西部网 @在西安	0
1213	2	胡教授  @胡荣铭-king 春晚开始了，今年准备陪着媳妇好好看场春晚！	1
1214	2	因为第二天还要去哲蚌寺！	0
1214	3	看完音乐喷泉就回住处了.好好休息准备第二天的行程	0
1215	1	11月中旬去，心心念念的是为了栖霞的枫叶。	1
1216	2	#佳木斯车市#说起迈锐宝，这个车型除了外观上让我们眼前一亮，心里痒痒外。	1
1217	1	没关系滴啦，还有你干爹的啊，在飞机上睡过去吧！	1
1218	2	灵山大佛是无锡的标志之一；	0
1219	1	西安钟鼓楼是西安钟楼和西安鼓楼的合称，位于西安市中心，是西安的标志性建筑物，两座明代建筑遥相呼应，蔚为壮观。	1
1219	2	西安鼓楼始建于明洪武十三年(公元1380年)，比钟楼的建造时间稍早。	0
1220	2	反正去了一次峨眉山，五年之内不想再爬山了。	2
1221	2	哈哈哈，我们克那边吃饭偶然看见的，惊着姐了!	1
1222	4	展览将于2014年1月29日至2月7日在爱丁堡大学Old College向公众展出。	0
1223	2	欠扁的家伙，今天揍不到你，累死嘞，回去揍揍你	2
1224	1	再过5年你再看看这张照片，或许已经没有什么感觉了。	2
1225	2	下次我教你哦~我也是刚学会的，这是我第一个作品！	1
1226	1	David Beckham 贝克汉姆 x H&amp;	0
1226	4	而今David Beckham x H&amp;	0
1227	2	\\@HeartFlow_华附街舞社 : @广雅街舞社MonkeyzCrew @广州六中Emotion街舞社 @执信中学劲舞社 @47中街舞社_RHYTHM @广州二中街舞社 @廣州三中街舞社 @广州七中街舞社sevencrew @天河中学街舞社T-LIGHTERS @七十五中街舞社Popcorn_Candy @87中STH街舞社 @省实D-force街舞社 @广州市真光中学  @HeartFlow_华附街舞社 今天华附heartflow街舞社两周岁生日啦！	0
1228	1	生日快乐。刚看见你照片还以为我认识的人呢	1
1229	2	昨天那孩子问我，我今天怎么不用早起上学的，哈哈哈	1
1230	6	记者薛原伦敦消息，在刚刚结束的女子场地自行车团体竞速赛中，中国姑娘宫金杰和郭爽夺得金牌。	0
1231	1	#乐视会员#乐视TV真是个垃圾，刚买电视的时候给的会员，那会儿什么热播剧的资源都有，现在搜一个老片，都特么是什么华数tv什么CIBN会员才能看，还要购买别人的会员，乐视会员狗屁用都没用，电视也垃圾，乐播投屏垃圾的一B，趁早宣布破产吧？?	2
1232	1	故宫逝去北京必去的地方，要花费几乎整天的时间。	1
1233	1	@澄迈在线网 @澄迈中学广播站 @橙邦  @澄迈联通微博	0
1234	2	不知道啊，店里没看到！你那张照片能发不？	2
1235	1	喔唷，侬现场拍摄的？苦一额，个额阿巴侬帮则了	1
1236	2	伦敦奥运会收官之夜，男篮金牌争夺战成绝对焦点。	1
1237	3	\\@乙休哥哥 :@StoneXie @向不贝 @Jenny胡小宝 @袁乌云 @Joyce-11月哒千年狐 @陶_梦_雅 @馨括 @中国考研网 @路过考研 @复试调剂	0
1238	2	#2014济宁网络春晚定于元月二十五日#	0
1239	2	13:50 @CCTV5 全程直播，我将为大家点评比赛，不见不散。	0
1239	9	@新浪羽毛球俱乐部 @羽毛球新闻 @新浪体育 2013苏迪曼杯 2013年苏迪曼杯为第13届苏迪曼杯，是一项由羽毛球世界联合会（BWF）主办的全球性羽毛球赛事。	0
1239	10	本届赛事将于2013年5月19日－5月26日在马来西亚吉隆坡举行，这是马来西亚首次举行此项赛事。	0
1240	2	更悲催的还没到呢，这是全省的，成都的据说还要训	2
1241	2	http://www.mafengwo.cn/i/3057868.html	0
1242	1	里面有不同历史时期的建筑群组，两江总督府、江宁、太平天国、民国。	0
1243	1	\\@黄颖茹 : 转发微博  @Moraynia_刘姝雨 收藏了 \\	0
1244	5	据估算，节目结束时她平均约0.76秒转一圈，假如一直这个速度，从八点到零点她将近转了19000圈！	1
1245	7	O(∩_∩)O@广西交通台 @交通1003晨冬	0
1246	1	看到你这个，我笑翻了你这个人，太不谦虚了	1
1247	3	|也是忙里偷闲今天终于去跑了步，太久没运动刚起步也不敢太猛，就这样吧谁想碰上了雾霾天，起在操场上狂奔着吸毒气啊[挖鼻屎][挖鼻屎][挖鼻屎]不过最终还是看到了红月，即使没好好看月全食也还是开心的	2
1248	2	而且最近在修葺，黄鹤楼外搭了竹棚看起来丑丑的。。	2
1248	3	80的门票感觉亏亏哒。	0
1249	4	幸好住如家酒店时发现了个“顺航国际旅社”，旅行社派了个司机加私家车全程带我和妈妈两个人玩转了滨海路。	1
1250	1	转//#我在看新闻#《乐视网原第二大股东：呼吁成立“困境基金”挺贾跃亭》乐视网原第二大股东：呼吁成立“困境基金”挺贾跃亭；	1
1251	2	经过两江总督府、天王府的演变，最终成为中华民国的总统府。	0
1251	5	门票40，学生半价。	0
1251	6	这么有看头的景点这个价格，真的非常cheap了。	1
1252	1	坐在人工竹筏上，江风拂面而来，两岸的风景轻掠而过，居然想起《惊天洞地》那步电影，喀斯特地貌的那些岩洞中会是什么一个世界呢？	0
1253	3	\\@王一梅2011 :还有奥运会也和儿童文作扯在一起了。	0
1253	5	\\@银河酱DARKFLAMEMASTER : 科幻文学和儿童文学就这么扯在一起了？	0
1254	2	\\@雪乃千羽_白银部长我来了 : 呸！	0
1254	3	\\@打村北来了个卖豆腐的啊囧 : 呸！	0
1255	2	席琳迪翁现身彩排，她先是与宋祖英混搭合唱《茉莉花》。	0
1255	3	随后，席琳迪翁又单唱了一首《我心依旧》飚海豚音。	0
1256	1	驱车80多公里，再次穿越森林，来到中国大陆看极光的地方—北极村。	1
1257	2	请问小编给我补寄了吗？我怎么到现在也没有收到呀？	2
1258	2	据日本《朝日新闻》报道，8月3日，奥运会田径项目的比赛陆续开始。	0
1258	4	这些电车将运行至8月17日，目的是为奥运加油。	0
1259	1	凤凰专题：姚刚被双开，被指搞政治攀附曾助乐视网IPO凤凰专题早就说过，证监会没有一个干净的，一抓一个准，不冤枉！	2
1260	3	总共7层，3楼有关于滕王阁历史的演变的视频，第七楼有仿古表演，相当于古代的戏台。	0
1261	1	@feelmoment0903 亲，送你的	0
1262	1	LBJ决赛已经穿上奥运会版本的LBJ X了，今天能卫冕么？	0
1263	6	@郎咸平 『中国羽毛球队，请收回你们的道歉！	0
1264	1	你们就是不想下床开门，认得道叻么是不得办法！哼！	2
1265	2	我的家在湖北，我现在在贵州。一千多公里呢。	2
1266	1	从大车下来换了景区的小车后，我们到达了森林公园内部。	0
1267	1	前门大街就是正阳门前的那条街，在北京城的中轴线上，有很多的老字号哦。	0
1268	2	给我找出证据来！年月日俱全，我就让给你！	2
1269	2	嗯，31年前的我是个小家伙，今天哇哇落地	1
1270	2	是啊，你个跑到日本取鸡鸡县的男人上不起啊。	2
1271	6	中国人一个月不买日本货，日本就有1000家企业倒闭，一年不买日本货日本就面临奔溃！	2
1272	2	\\@Levin35 :我擦这个有点虐啊T&quot;	2
1273	1	\\@创意集市 : 足坛帅哥，你心目中的王子是谁？	0
1273	7	6.卡卡 ；7.法布雷加斯 ；8.托雷斯；	0
1274	1	去的时候正是暑期旺季结束之后，景区人不多。	1
1275	1	石家庄对情侣闹矛盾，约定背对背各走100步，如果，回头时还能相互看见就不分手结果，他们只走了两步就都回了头，却没有看见彼此，于是就分手了有关专家提醒青少年情侣，不要在雾霾天尝试这样的游戏，以免发生不必要的误解[鼓掌][太开心][太开心][鼓掌][鼓掌]	2
1276	8	\\@HOMgurl_Maniacs :昨晚发的，貌似还有人还没下载~	0
1277	3	带着小朋友去一次海洋王国，给想像力插一双翅膀，小屁孩回家后画企鹅酒店，画动物画到现在。	1
1278	3	我们骑马、看表演、吃午饭、游玫瑰园、参观玫瑰加工厂、划皮划艇。	1
1279	2	我也不知为啥？反正人家是这么评论的，正想问你。	2
1280	1	#我用Xshot拍月全食#红月亮以及复圆过程，初次拍，海边雾霾里找红月亮眼都流泪了	2
1281	1	\\@Ed_Westwick :明天开始三天的端午节假期~	0
1282	2	只能说明我们学校宿舍实在是不敢恭维...	2
1283	7	\\@抹茶茶-目标学茶道插花开咖啡厅 :哈哈哈哈	0
1284	2	感觉来到这些高原地方，即使涂了防晒还是会晒黑的！	2
1285	1	\\@張可咘丶princess殿下 : 本山大叔嗨吧  @聚沈阳	0
1286	1	哎搬云南来住吧这里球场好离市区近还不下雨哈哈哈	1
1287	1	色拉寺的建筑结构和藏区许许多多的其他寺庙并无大异。	0
1287	8	那个姿势如同坐着的僧人面前有只飞蛾，站立的僧人替他双手拍击一般。	0
1287	11	"“Sorry ,I don't understand either....""出来后，我和领队”懒人“坐在大树下乘凉，悠闲地等待着队员。"	0
1288	4	?你知道吗奥运会的发源地也是葡萄酒的故乡！	0
1289	3	2011.01.18光线百城春晚录影图 by 北京姐姐东月 ，详情请移步	0
1290	9	\\@没有七齐 : which company？	0
1291	2	\\@他们叫我茄子 : 17年前~~~~	0
1292	3	灵山大佛通高88米，佛体79米，莲花瓣9米；	0
1292	5	铸铜约700吨，铜板面积达九千多平方米，约一个半足球场大小；	0
1293	1	\\@BUNDLEE邦 :回想那些年的国力！	0
1293	11	笔zZzzzz........&quot;	0
1294	2	颜色还带光圈啊？淘宝有卖吗？应该搜索哪个关键词啊？	2
1295	2	绝对的甲级硬件配备、甲级收费，就是特么服务是丁级！	2
1296	2	据报道，7月12日，菲律宾外交部就南海仲裁案裁决公布一周年发表声明。	0
1297	5	\\@当律师的陈刚 : 转发微博  @邱岳首	0
1298	1	\\@官何丽子 : 我去 不是吧!!!!	2
1299	1	学武那段还挺有架势的感觉应该是事先有学过的吧	1
1300	2	苏菲玛索的脸就像是玫瑰，刘欢的脸就像我们的人生……	1
1301	3	【2014山西首届国际花灯节1.29开幕式门票20张等你抢】	0
1302	1	\\@夏萌純-夢妮 : 转发微博  @斯道	0
1303	2	而且是祖宗传下来的，有不是哪个造出来的！	2
1304	2	我说实话而已。至于你信不信反正我是信了。	2
1305	2	在头版左下方的数据处，编辑统计了1960年以来美国总统竞选胜者的身高情况，发现个高者比个矮者更有可能成为美国总统。	0
1306	1	这是艺术化的钢包，前面有两个人型机器人。	1
1307	1	北京有香山红叶，南京有栖霞山风景，栖霞山是南京看枫叶的地方，不同的时节，带给你不同颜色的世界。	1
1308	3	对我来说来南丫岛就是就是来看TVB拍摄地，码头附近转一下足矣	2
1309	6	（掌声）我会在今晚9：00整，非常突然的，突然的出现在这里！	0
1310	2	在沙漠里开了50公里也没看到其他的游客，太爽了，感觉沙漠就是我们俩人的。	1
1311	3	实际上就是从右边到左边绕了一大圈，然后再从中路往后这样子的一个顺序。	0
1312	2	我靠！我妹夫来上海，你做妹妹的咋不告诉我！	2
1313	5	\\@崔鹏科DM-DANCE ：我与你们同在。	1
1313	9	@邢惠子DM-DANCE @刘波DM_dance @波波1600 @蔡彧	0
1314	2	真的假的不知道我学校里的营业厅给不给查啊	2
1315	1	不是吧？。是逼皇帝放人吧。他和十四爷一条裤子	2
1316	2	是你叫我吃多点的那个我下个月去你公司报道啦	1
1317	1	一早我们从深圳出发，赶往双月湾开始了我们的出海捕鱼之旅。	0
1317	2	蓝天、白云、碧海、渔船……	0
1318	1	86岁的伊丽莎白女王，70岁的麦卡特尼爵士。。。	0
1319	2	丫丫什么时候给我们找个丫姐夫啊。。。嘿嘿	1
1320	4	在大四的时候有幸参加了蔡康永到我们学校坐新书演讲活动。	1
1321	8	12年今晚埃蒙斯最后一枪又射歪了，只拿到铜牌。	0
1322	3	2008年奥运会开幕式，当年申奥主席陈希同在高墙里；	0
1323	1	转发了曹山石的微博:上海高院关于贾跃亭金融借款纠纷的民事裁定书原件。??	0
1323	7	遥想当年创业板我貌似一开始就买了乐视吧[笑cry]成天的大忽悠停牌高位减持～	2
1324	8	昨晚，成龙站在春晚的舞台，高声宣布：最后的夜晚！。。。	0
1325	1	额。。。无是么反应过来已经没有里拉这个东西了	2
1326	2	我……我的人生已经跟古牧分不开了，我发现	2
1327	2	一个小主播丢了工作而已，是小事，但是反应本质	2
1328	2	从演员到制片人，30年他走过几千个日夜交叠的不眠之夜。	1
1329	8	替子公司做融资时，他说需要2亿，我大致测算了一下子公司的资金流，认为5亿比较可靠，按5亿替他融到了资金，资金一到位，他立即上报新资金计划，还需要再融8亿，于是我立即建议公司中止合作退出，未果，现在果然呵呵了	2
1330	1	你还会做菜？！你不是向来都是叫外卖的咯？	2
1331	6	”娜姐会在本周回到武汉，至于何时再返回赛场，目前还没有消息。	0
1332	1	和钟楼遥遥相望，是西安标志性建筑物之一。	1
1332	4	鼓楼的门票35元一人，和钟楼一起买联票的话是50元一人。	0
1333	1	2012春晚的@王力宏 和@李云迪YUNDI 这才叫做心有灵犀啊！！！	1
1334	2	來三亞最舒服的日程就是 在酒店的泳池裡撲騰下～ 因為真的太熱了	1
1335	5	所以，游虎丘，千万不能走马观花，我的建议是半天的时间（4小时左右）。	1
1336	1	对哦，我们还上过大榜呢，当时咋没拍张照片呢	1
1337	8	在书中，朱江洪表示，外界有声音说“没有朱江洪就没有董明珠”，这句话或许有一定道理。	1
1338	1	哈哈哈哈哈哈哈哈哈哈哈哈哈，如我所愿了！！！！！！	1
1339	6	【周俊参赛背后问号太多 城运会第4水平凭啥战奥运】	2
1340	5	中场：伊涅斯塔、卡卡、皮尔洛、贝克汉姆；	0
1340	6	后卫：卡瓦略、巴雷西、科斯塔库塔、阿尔维斯；	0
1341	2	你妹啊……你们女老总的相片是不是安吉丽娜茱利	2
1342	1	個人不是很喜歡這種歷史文化背景的建築或者景點，所以也覺得一般。	2
1343	1	去年冬天一个人去的，非假期非双休日，感觉人并不是很多，排队买票也没有花太多时间。	1
1344	2	我是首映第二天去看的.嘿嘿~不是今天哟亲	1
1345	1	【特朗普再掀推特风暴炮轰司法部长美元创13个月新低】	2
1346	1	问他你知道我是谁的人麽？！鱼吧的！震震他	2
1347	2	来自走起，看杭州的春、夏、秋、冬（上篇）,杭州自助游攻略 - 蚂蜂窝http://www.mafengwo.cn/i/3269904.html	0
1348	4	后卫：乔鲁、科斯切尔尼、默特萨克、维尔马伦；	0
1348	8	替补：阿穆尼亚、斯奎拉奇、阿尔沙文、贝纳永、米奎尔、延纳里斯。	0
1349	2	从东门进入，对面就是这个遗迹馆。	0
1349	3	所谓遗迹馆，就是说金沙遗址就是在这里发现的。	0
1349	5	这是太阳神鸟发现的地方。	0
1349	7	这两件文物是金沙遗址的象征，其中的太阳神鸟已经成为成都市的一个标志。	0
1349	9	鹿在古代被视为神兽，由此可见一二。	0
1349	11	从玻璃地板上走过，三千年前的遗迹就在脚下。	1
1350	1	防追尾的办法:在高铁尾部放一个'实习'字样标记	2
1351	4	货讯通电子通讯《Innovating》七月刊分析了该次	0
1352	1	灵山大佛是无锡的标志之一，坐落于无锡马山秦履峰南侧，1997年建造而成。	0
1353	3	可能是下午的原因，校园里很静，看不到多少学生。	0
1354	3	\\@DanielYe : 。  @英式没品笑话百科	0
1355	2	\\@爱优薇 :今年真是“吐”年春晚啊，吐着吐着就习惯了。	2
1356	3	\\@ATON-RoyEenIG : 春晚不就是个柜子吗  @沈夏天啊 今天的魔术为什么没有柜子！！	0
1357	7	记得直播过程中扫描电视屏幕下方微博二维码！	0
1358	4	走了一圈发现是消费不起的橱窗购物倍觉无趣便往回走。	2
1359	2	融历史、人文和自然景观于一体，为国家级风景名胜区，福建“十佳”风景区之首。	1
1360	2	那怎么行？！不过我们现在两个人当两组人用，短小精焊	1
1361	1	南京总统府共分三个参观区域。	0
1361	7	厅内有租讲解机的，20元2.5h，押金200元。	0
1362	1	我一早就猜到你看完的反应了，我太了解你了！	1
1363	1	昨天万象城看到一辆磨砂紫的，就是没拍下来	2
1364	1	很多布达拉宫的照片不是在药王山就是在广场拍的。	0
1365	1	从侧面看是挺帅的，下次安装冰箱的时候通知我声~	1
1366	2	看了15分钟，也不知道这节目时干嘛的……	2
1367	5	This is for everyone&quot;	0
1368	1	这防线完全看不懂呀，是不是有人收钱了……	2
1369	3	但是西边的云比较多，太阳有可能被云层遮住，就要碰运气了。	0
1370	2	因为那天是周末，所以看到很多当地人带着孩子去那儿。	0
1370	9	秋天到了，落叶归根，冬天来临之际，银杏满地 仿佛预示一个新世纪的到来，跳舞，唱歌。	1
1371	4	离开的时候，我们打了一辆摩托车去港口镇的车站，其实走路的话就10来分钟的事情，2.5元/人。	0
1372	2	老早就知道了，但是老板也没依照法律制裁他们。	2
1373	2	啊？弄不来，怎么搞哇？我很奥特曼的你又不是不知道	2
1374	1	怎么这篇博文前面写的是刘庆柱，后面就变成了刘卫东？	0
1374	2	\\@考古人许宏 :回复@Tarazed :玉釜灶，到良渚也真的看不到！	0
1375	1	一个人的话，对面是谁在给你拍照？店里的服务员？	2
1376	2	那就给我完整版吧，我想要他所有的完整版。	1
1377	6	\\@孙布尔MCjoker :自个儿写的……	0
1378	3	不过晚上降旗之后人少了，散散步，风景还是很美的。	1
1379	1	\\@人们XXXX : 转发微博  @加多宝凉茶	0
1380	1	钟山风景区是一大片景点的合称。	0
1380	7	囊六朝文化、明朝文化、民国文化、山水城林文化、生态休闲文化、佛教文化系列于一山之中。	1
1381	3	【奥运首日赛况：中国军团勇夺四枚金牌表现超预期】	1
1382	2	\\@sophy_苏菲 :呀，周洋，就是那天的摄影师。	0
1383	2	没办法…我不会告诉别人你照爆了四楼多少块镜子的…	2
1384	1	唉，当时看这书看着真虐人，至今不敢看第二遍~	2
1385	2	这两只债券将分别于今年8月3日、9月23日面临回售。	2
1386	1	超像你啊，不知道眼睛真开像谁？是小美女吗？	1
1387	1	你又跑啦。跟着阿郭么。该带上我的。555	2
1388	1	转发了安卓论坛的微博:【贾跃亭在美开建法拉第新总部：PPT极度科幻】近期，贾跃亭投资的法拉第未来宣布搁置内华达州工厂的建设，转而打算在加州北部投资一家新的代工厂，推进FF91在明年实现量产。	1
1388	2	今天官方又宣布计划建造新总部大楼，顶部设置展览厅，俯瞰像飞碟，通体玻璃自然采光。	1
1389	2	\\@王宝泉微博 : 北京不知道有市场吗？	0
1390	2	@阿里爱爱 一万多亿建个伤民的三峡水库；	0
1390	3	4000多亿的奥运会，3000亿的世博，4000亿的亚运会，还有大运会，还有园博会……	0
1391	2	哎！表达那个年纪已过去，没有那么多的闲情拉！	2
1392	2	又是一年春晚时，一起来回顾下去年春晚中的3D效果吧！	0
1393	2	\\@法图麦的妈妈 :2013又会有谁？	0
1394	1	很多年前的一个冬天去过一次，人少，海水更蓝。	1
1395	1	走你  @评述员詹俊 在国内译作“世界时装之苑”的“ELLE”杂志宣布，贝克汉姆将被选为该杂志英国版首位独占封面的男星。	0
1396	5	几千人抢一个职位就为了那2000块工资吗？	2
1397	1	人若能尝尽人生百态，那也是一种幸，你们觉着呢？	1
1398	3	您还想要面子就别雷我了.........	2
1399	1	如果从北京站下车去天安门广场，那么前门大街是你必经之路。	0
1400	1	这张挺有代表性，比这老点就是现在的样子。	1
1401	1	陆家嘴的摩天大楼相映生辉，而东方明珠塔就在这其中。	1
1401	3	球球相连，有没有种大珠小珠落玉盘的感觉？	0
1402	2	是啊这世界总得有人站出来做不被待见的异类吧	2
1403	1	靓姐，我在机场候机啦。下次再来，就请你吃饭撒	1
1404	10	@杨洋yy68 @鲁泽宇 @Nine_9爷 @化妆师伊辰	0
1405	2	其中海象山、极地探险、海豚湾和横琴海是有表演show的。	0
1406	2	\\@雪翼娃娃 :我们一家三口终于在电视上看见你啦！	1
1407	3	图为：@鱼儿blanda-孙敬媛 春光映画CEO@楚戈ChuGe 当晚共走红毯	0
1408	1	南京总统府位于南京长江路292号，从南京火车站乘坐 游1、游2、3、29、44、51、65、95、163、304路公交车均可到达总统府。	0
1409	2	因为那似哭不是哭的表情啊!他是找不着灿成了吧。。	2
1410	2	\\@_OneKissOneHeart_ :哇唔	1
1411	2	\\@张博1226 ：  @门正 曾经的三冠王！	1
1412	2	我妹的狗狗带穿上不敢反抗，只能岔的腿走路	2
1413	5	有的时候我也会爬到青旅的楼顶，吹海风，等天亮......鼓浪屿的夜其实太安静了。	1
1414	2	昨晚一群疯子陪着呢，还有个苦逼的今天还要上班	2
1415	2	随着2014年留学申请季的到来，不少学生已经踏上出国考试培训的道路，或者正在准备报班。	0
1416	1	\\@陆兆聪-sysu : 回复@賈氏寶妍_Trespassing :太搞了！！	1
1416	2	\\@賈氏寶妍_Trespassing :@陆兆聪-sysu 笑死我啦！！！！！	1
1416	3	\\@賈氏寶妍_Trespassing :哈哈哈哈	0
1417	2	有群众反映你天天跟水水搞你们3个我统统休掉！	2
1418	1	过年初一的时候人很多，停车停了很远50元钱停车费。	2
1418	2	进去电瓶车人更多，排队最少1个小时。	0
1419	2	奇峰、鸣沙、湖泊、神泉、寺庙堪称巴丹吉林“五绝”	1
1420	2	这貌似我又上错号了我是憨小妃啊我帮我老公收菜来着的	2
1421	6	向东步行约15分钟，就是东直门大街，也称为“簋街”，这里是北京餐饮一条街。	0
1422	1	在骑行了将近2小时后，我们终于到达了挖色镇。	0
1423	7	\\@从人_青声 : 口味和郑元畅有的一拼。。。。。。。。。。	0
1424	1	叉腰笑，我回到家洗好澡开始看啦，那娃超萌的吧	1
1425	5	\\@溅客_不知啥是脱团的Aimy : 一个人	0
1426	2	那我们也不去了，哎，不知道去华山的路上怎么样啊？	2
1427	3	因为时间原因，我选择了一日游，早上从自己城市跟团出发，晚上看完烟花回来。	0
1427	4	跟团费用为389一人，包含了保险费用。	0
1428	2	全程4个半小时，但实际上可能就开了4个小时左右吧……	0
1429	4	原文评论[241]转发理由:@谢谢谢花痴:难道不是一小撮聪明人跟着他热炒债券，然后抬高价格，找接盘侠卖掉，最后主人公嫌赚的钱太少，最后发现老乡最好忽悠，只不过被戳破了而已。	2
1429	5	乐视了从5亿资本到千亿资本，到最后接盘的都是傻子，中间撤出去的不赚到爆。	2
1430	3	【杨益民等：《绛县倗国墓地铜簋的残留物分析》，华夏考古, 2012, (03)】	0
1431	4	一系列展馆和史料陈列，则分布在这三个区域中。	0
1432	1	我们从大落水骑到里格半岛来回化了两个小时14公里。	0
1432	3	但是周围的风景简直觉了。。	0
1433	6	@张秉君 《熊出没》主创在怡景动漫基地活动。	0
1434	1	同感.....  @杜海涛Hito 快男的总决赛就要开始了，怎么有种过年等着看春晚的感觉呢。。	1
1435	2	女人听说你男人在你评论呢时候就睡着的啦哈哈哈	1
1436	1	不是。本来是发短信的，没想到当成围脖发出去了	2
1437	1	啊你也有这个人啊我也有哎不过被我删了。小燕儿是谁？	2
1438	2	\\@潘雪Victoria : 端午节！	0
1439	1	没有进去里面，就在外围参观了，特别的建筑风格。	0
1440	1	\\@qwindy : @祁le就是个小屁孩  @李开复	0
1441	5	\\@愛在weibo蔓延時 : 转发微博	0
1442	8	第二名：处女座，10月开始整个就顺了，做任何事眼光也开了。	1
1443	1	#乐视12亿资产被冻结#我错过了12个亿，发生什么事了[允悲][允悲]福州·瀛洲街区??	2
1444	1	27号去广州，是不是没有口福去白天鹅喝早茶了啊	2
1445	1	起早到布达拉宫广场拍日出。	0
1445	2	由于拉萨日出晚，到8点多拍完，没有吃早饭就去排队进布达拉宫。	0
1446	2	本以为是中场，结果是终场。只好搞第二场。	2
1447	1	转发了蓝鲸财经记者工作平台的微博:【鲸快讯：乐视债权行不止招商银行平安银行或涉数十亿敞口】7月4日讯，乐视的债权行不止招行一家，同时还对平安银行有若干亿级规模贷款也未偿还。	2
1448	1	7月3日消息，根据上海市高级人民法院的一份民事裁定书显示，招商银行股份有限公司上海川北支行于2017年6月26日向上海市高级人民法院申请财产保全，请求“冻结被申请人乐风移动香港有限公司、乐视移动智能信息技术（北京）有限公司、乐视控股（北京）有限公司、贾跃亭、甘薇名下银行存款共计人民币12365??	2
1449	1	贾跃亭夫妇及乐视系公司12.37亿资产被司法冻结http://t.cn/Rogpxce	2
1450	1	这个世界上谁不想当主席或总理，你不想乎？	2
1451	1	这里有很多故事，虎丘山，吴王墓，也是昆曲的集会地。	1
1452	2	在中国最贫困村一年的接待费用也不止这些吧	2
1453	2	开车缓行在道边，看着风出国草面，旋转的大风车。	1
1454	6	，大家在运动员入场时有木有听到ADELE的《Rolling in the deep》?	0
1455	1	对呀，晚上妹妹带我去吃花蛤一品鲜，我的减肥计划…	1
